Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url
What 1000 hours of Aggressive RAZE plays look like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-09-08T16:50:04Z,6:6,3786,149667,4131458,WroYTLG1Vbs,https://www.youtube.com/watch?v=WroYTLG1Vbs
How I made Aggressive RAZE plays popular on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-07-26T13:29:31Z,3:20,2306,44557,980222,sh_Vqame--U,https://www.youtube.com/watch?v=sh_Vqame--U
What 1000 hours of Radiant RAZE plays look like on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-12-01T18:27:08Z,6:20,2766,85917,2412297,S0ecXxTIQps,https://www.youtube.com/watch?v=S0ecXxTIQps
How I got Rank 1 on Twitch with Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2021-01-14T17:54:47Z,8:5,1201,45007,1116604,ydQEhlqBTp8,https://www.youtube.com/watch?v=ydQEhlqBTp8
How to carry in Radiant with Aggressive RAZE plays on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2020-12-15T17:00:30Z,8:9,1736,57343,1643076,czeELpl2r5s,https://www.youtube.com/watch?v=czeELpl2r5s
Neon is the BEST Agent on Valorant,Flights,UCIfAlCwj-ZPZq5fqjpYDX3w,2022-01-07T17:59:52Z,8:28,1081,41891,1200648,CmkRDg-Iz0I,https://www.youtube.com/watch?v=CmkRDg-Iz0I
"""Sage Is A Broken Agent""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-11-19T17:00:43Z,8:44,276,12676,269889,t4eYFPMF5yI,https://www.youtube.com/watch?v=t4eYFPMF5yI
Grim walls vs. Radiant Streamers,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-11-02T14:00:25Z,8:23,357,19273,486024,ob0aDpZ38zA,https://www.youtube.com/watch?v=ob0aDpZ38zA
Making RADIANT look like Iron using SAGE walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-16T12:58:17Z,3:5,374,7245,149852,Qdq1Ioaapok,https://www.youtube.com/watch?v=Qdq1Ioaapok
"""Who Plays Sage in Radiant?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-21T13:00:42Z,9:37,321,21189,542031,yGil1X1vrt0,https://www.youtube.com/watch?v=yGil1X1vrt0
"""Sage Your Walls Are Unfair""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-03T13:00:07Z,8:32,345,18521,464348,6vr8c3vzigE,https://www.youtube.com/watch?v=6vr8c3vzigE
How I Became the Best Sage Player...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-08-15T16:00:22Z,8:54,833,22689,565117,fY1iqpzgOjY,https://www.youtube.com/watch?v=fY1iqpzgOjY
"""sage how are you there""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-11T16:00:36Z,9:3,453,25466,618909,rrM40jXbLxg,https://www.youtube.com/watch?v=rrM40jXbLxg
"""Who Plays Sage in Radiant?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-10-21T13:00:42Z,9:37,321,21189,542031,yGil1X1vrt0,https://www.youtube.com/watch?v=yGil1X1vrt0
"""Sage your Walls are Useless""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-09-02T13:00:39Z,9:22,1191,44914,1144851,wcM9WHC9QyM,https://www.youtube.com/watch?v=wcM9WHC9QyM
"""Sage Players are Bad""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-28T15:00:32Z,8:42,589,28952,708541,YAeuXQLVn6s,https://www.youtube.com/watch?v=YAeuXQLVn6s
"This is what 50,000 Kills on Sage looks like...",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-07-02T16:00:07Z,10:37,587,31518,713002,IcT_MqoiVNA,https://www.youtube.com/watch?v=IcT_MqoiVNA
I Climbed to Radiant using Sage Only...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-06-08T16:00:08Z,8:43,617,40303,1032910,9slgE--9nvk,https://www.youtube.com/watch?v=9slgE--9nvk
What 1000 hours of SAGE WALLS look like on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-31T13:58:00Z,2:44,323,5539,94741,dqrQVIYw9q8,https://www.youtube.com/watch?v=dqrQVIYw9q8
This is what 5000 hours on Sage looks like...,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-12-11T17:00:33Z,8:12,1686,86524,2954654,e5OFGDvmoHE,https://www.youtube.com/watch?v=e5OFGDvmoHE
The FASTEST Sage player on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-12-24T17:00:27Z,8:29,468,18736,446081,cqqanb7hx4o,https://www.youtube.com/watch?v=cqqanb7hx4o
Valorant But Only Using Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-04-01T16:00:04Z,8:42,585,33589,866448,8_tAhPUnfyo,https://www.youtube.com/watch?v=8_tAhPUnfyo
How I became the most AGGRESSIVE SAGE main on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2020-10-17T20:42:59Z,3:51,507,12476,214836,smaItNJXpSE,https://www.youtube.com/watch?v=smaItNJXpSE
What 1000 hours of SAGE WALLS look like on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-31T13:58:00Z,2:44,323,5539,94741,dqrQVIYw9q8,https://www.youtube.com/watch?v=dqrQVIYw9q8
The BEST Battle Sage in Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-01-30T16:51:30Z,3:42,384,9465,188023,-RF4sOyZR4Y,https://www.youtube.com/watch?v=-RF4sOyZR4Y
"""Sage you are so smart""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-10-31T16:00:19Z,9:4,346,16581,365236,K7apjf-mO38,https://www.youtube.com/watch?v=K7apjf-mO38
"""Sage what is that wall?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-06T16:37:53Z,2:17,384,6889,140789,Y0DZqFzkXlE,https://www.youtube.com/watch?v=Y0DZqFzkXlE
Breaking Valorant Using Only Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-04-19T16:00:15Z,8:30,680,36261,909976,VTlHvjYw-uU,https://www.youtube.com/watch?v=VTlHvjYw-uU
RADIANT SAGE MAIN IN VALORANT,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-03-22T12:59:49Z,2:21,378,5818,101856,bFAZWopiG0c,https://www.youtube.com/watch?v=bFAZWopiG0c
Scaring Streamers With Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-03-05T17:00:15Z,8:41,1465,57871,1435685,PnTzwI1kClE,https://www.youtube.com/watch?v=PnTzwI1kClE
The Highest Ranked Sage Main,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-05-21T16:00:09Z,8:32,956,37289,858022,QUWwTjzETlg,https://www.youtube.com/watch?v=QUWwTjzETlg
"""sage what is that angle?""",Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-01-27T17:00:00Z,8:17,402,24260,559513,-3MYi_CXQJk,https://www.youtube.com/watch?v=-3MYi_CXQJk
How SAGE WALLS got me Radiant in Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-02-11T12:30:07Z,3:44,251,5116,98901,Tss_mwhB4VM,https://www.youtube.com/watch?v=Tss_mwhB4VM
The Highest Ranked Sage Main,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-05-21T16:00:09Z,8:32,956,37289,858022,QUWwTjzETlg,https://www.youtube.com/watch?v=QUWwTjzETlg
Breaking Valorant Using Only Sage Walls,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2022-04-19T16:00:15Z,8:30,680,36261,909976,VTlHvjYw-uU,https://www.youtube.com/watch?v=VTlHvjYw-uU
The most aggressive sage on Valorant,Grim,UCWphjEePrzIrRA5mwcOt_4Q,2021-06-09T17:21:38Z,3:26,480,9061,172550,mjPLxZPip3o,https://www.youtube.com/watch?v=mjPLxZPip3o
KYEDAE TRIES *NEW* AGENT HARBOR IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-10-15T00:30:40Z,10:24,277,13593,365593,6xEw95MTG_0,https://www.youtube.com/watch?v=6xEw95MTG_0
Kyedae & TenZ GO UNDERCOVER IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-06-11T22:59:58Z,9:37,448,32640,756276,dYy3TZ2D07s,https://www.youtube.com/watch?v=dYy3TZ2D07s
KYEDAE CARRIES OTV IN VALORANT !!! W/ Pokimane & LilyPichu,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-10-23T22:55:26Z,10:1,111,7441,196782,3FM3pD6MOsM,https://www.youtube.com/watch?v=3FM3pD6MOsM
Kyedae & TenZ GO UNDERCOVER IN VALORANT | Part 2,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-06-29T02:36:50Z,9:7,257,14146,381761,AWvYn5XDfGU,https://www.youtube.com/watch?v=AWvYn5XDfGU
I REACHED ASCENDANT !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-08-23T22:19:07Z,8:55,476,18037,489127,QkPHGqAAMk0,https://www.youtube.com/watch?v=QkPHGqAAMk0
KYEDAE VS TOXIC TEAMMATES IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-10-07T01:12:01Z,8:22,681,19209,449774,LBxWbjOOFmc,https://www.youtube.com/watch?v=LBxWbjOOFmc
"KYEDAE PLAYS VALORANT W/ Corpse , Valkyrae, Sykkuno & Natsumiii",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-24T00:05:01Z,8:4,175,14214,304520,QXl4npUsBtc,https://www.youtube.com/watch?v=QXl4npUsBtc
KYEDAE PLAYS WITH THE MOST TOXIC TEAMMATES IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-08-20T02:59:10Z,8:43,2881,47252,1159469,MaKHi2fBaFI,https://www.youtube.com/watch?v=MaKHi2fBaFI
THIS WAS MY HARDEST MATCH EVER !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-07-11T22:16:52Z,10:25,272,12810,319201,fQqJArjlp84,https://www.youtube.com/watch?v=fQqJArjlp84
KYEDAE PLAYS RANKED VALORANT WITH TenZ !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-02-16T19:38:26Z,8:44,763,52001,1767801,UrxRGgYKcgI,https://www.youtube.com/watch?v=UrxRGgYKcgI
KYEDAE PLAYS JAPANESE VALORANT SERVERS !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-07-29T01:07:26Z,9:16,307,13081,391350,K58jf2S1Gxg,https://www.youtube.com/watch?v=K58jf2S1Gxg
Kyedae & TenZ PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-07-26T00:52:27Z,8:20,831,51214,1213635,HSRdUlr6ZTA,https://www.youtube.com/watch?v=HSRdUlr6ZTA
TEACHING MY SISTER HOW TO PLAY VALORANT !!! | KYEDAE,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-01-11T00:23:32Z,8:34,389,17440,520760,1te4f54FZEE,https://www.youtube.com/watch?v=1te4f54FZEE
100T Kyedae SPEAKING JAPANESE IN VALORANT !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-02-24T00:11:36Z,8:5,725,26976,605173,MP2o_B-j1fA,https://www.youtube.com/watch?v=MP2o_B-j1fA
KYEDAE CARRYING *TOXIC* TEAMMATES IN RANKED !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-02T23:01:12Z,10:4,4454,72290,1867200,umf7gjD65ok,https://www.youtube.com/watch?v=umf7gjD65ok
ROAD TO RADIANT W/ KYEDAE !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-02-03T20:27:34Z,8:53,771,22429,629591,QlHuVhn9Pb8,https://www.youtube.com/watch?v=QlHuVhn9Pb8
I REACHED PLATINUM IN VALORANT !!! | Road To Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-10-26T22:39:50Z,8:10,1169,29681,913970,dPQibVT2zBE,https://www.youtube.com/watch?v=dPQibVT2zBE
"The Valorant God Squad! W/ TenZ, Pokimane, Myth & ShahZam",Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-25T00:26:43Z,9:32,333,20721,621506,AGz79G4NUaE,https://www.youtube.com/watch?v=AGz79G4NUaE
Kyedae vs TenZ 1v1 USING *NEW* AGENT FADE !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-03T00:42:19Z,8:25,342,34710,928598,64qgJAVbHL8,https://www.youtube.com/watch?v=64qgJAVbHL8
Kyedae & 39Daph PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-07T01:49:14Z,8:18,466,15097,337653,siVRdPNuq2w,https://www.youtube.com/watch?v=siVRdPNuq2w
Kyedae & 39Daph PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-07T01:49:14Z,8:18,466,15097,337653,siVRdPNuq2w,https://www.youtube.com/watch?v=siVRdPNuq2w
Kyedae vs TenZ 1v1 USING *NEW* AGENT FADE !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-03T00:42:19Z,8:25,342,34710,928598,64qgJAVbHL8,https://www.youtube.com/watch?v=64qgJAVbHL8
KYEDAE & VALKYRAE PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-19T00:44:17Z,8:16,447,26272,650151,WUB0yxFPcus,https://www.youtube.com/watch?v=WUB0yxFPcus
Kyedae & TenZ Cosplay Jett and Viper on Stream !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-01-28T20:49:06Z,8:16,910,54530,1454236,rYJ2tRTCs1k,https://www.youtube.com/watch?v=rYJ2tRTCs1k
KYEDAE PLAYS VALORANT WITH OTV AND FRIENDS !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-04-13T23:58:21Z,8:23,101,9438,228034,K9sd-VrEp5E,https://www.youtube.com/watch?v=K9sd-VrEp5E
KYEDAE & VALKYRAE PLAY VALORANT TOGETHER !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-04-19T00:44:17Z,8:16,447,26272,650151,WUB0yxFPcus,https://www.youtube.com/watch?v=WUB0yxFPcus
I GOT TO GOLD RANK !!! | Road To Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-05-23T14:02:06Z,9:34,616,15803,413515,-HGRtKpgyBw,https://www.youtube.com/watch?v=-HGRtKpgyBw
Kyedae & TenZ Cosplay Jett and Viper on Stream !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-01-28T20:49:06Z,8:16,910,54530,1454236,rYJ2tRTCs1k,https://www.youtube.com/watch?v=rYJ2tRTCs1k
I REACHED DIAMOND !!! | Kyedae's Road to Radiant,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2022-05-15T00:30:51Z,8:14,837,23574,501734,-s8LSqo29z8,https://www.youtube.com/watch?v=-s8LSqo29z8
KYEDAE CARRYING HER TEAMMATES IN RANKED !!!,Kyedae,UCxjdy5n9BxX_6RTL8Dt_7pg,2021-06-18T00:48:41Z,8:17,274,10583,228199,UjV4GPwR8TI,https://www.youtube.com/watch?v=UjV4GPwR8TI
"ROOMIES VALORANT! ft. Valkyrae, Sykkuno, Kkatamina, Yvonnie",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-04-18T21:00:08Z,39:45,75,5496,135825,A6NCiTF9quA,https://www.youtube.com/watch?v=A6NCiTF9quA
"THE CRAZIEST VALORANT GAME EVER!! ft. Valkyrae, Sykkuno, Ryan Higa, Edison",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-02-23T22:00:05Z,23:32,330,15455,337517,94tSI72VEXg,https://www.youtube.com/watch?v=94tSI72VEXg
I GOT HUMBLED BY RANDOMS IN VALORANT...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-11-28T22:00:01Z,30:21,237,7935,117957,3MCR4vfhiFI,https://www.youtube.com/watch?v=3MCR4vfhiFI
i never know what side we are on in valorant...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-02-01T02:30:10Z,13:32,65,3661,49183,H_XtS3CC2Hs,https://www.youtube.com/watch?v=H_XtS3CC2Hs
I MET THE CUTEST KIDS IN VALORANT AND RAIDED THEIR STREAM!,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-07-06T21:00:09Z,36:24,553,17817,225795,S8-c4cgWVgk,https://www.youtube.com/watch?v=S8-c4cgWVgk
BACKROOMS w rae syk wondy and then Valorant!!,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-29T03:06:45Z,6:42:45,44,3972,131019,_LjXJvPGbRU,https://www.youtube.com/watch?v=_LjXJvPGbRU
i asked randoms in valorant if they know who i am ft. Kkatamina,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-13T21:00:29Z,18:7,90,2633,35838,kWrjQTc3XjA,https://www.youtube.com/watch?v=kWrjQTc3XjA
"""WHAT IS SO FUNNY GARRETT?!"" - VALORANT ft. Ramee, LordKebun, Autumn",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-07-10T21:00:06Z,15:8,57,3408,52807,Nhs664t9JYc,https://www.youtube.com/watch?v=Nhs664t9JYc
I met a Valorant duo and made it very awkward...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-08T19:00:18Z,35:40,150,5418,94239,OVPxdNtmISs,https://www.youtube.com/watch?v=OVPxdNtmISs
I KILLED VALORANT PROS TENZ & TARIK! (VALORANT PROS VS NOOBS),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-06T21:00:18Z,29:4,24,1811,27941,V3-kWKfj-Gk,https://www.youtube.com/watch?v=V3-kWKfj-Gk
I met a Valorant duo and made it very awkward...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-08T19:00:18Z,35:40,150,5418,94239,OVPxdNtmISs,https://www.youtube.com/watch?v=OVPxdNtmISs
the greatest iron player in valorant ft. day6 jae,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-09-13T21:00:04Z,21:52,131,5887,89816,F8WRuDrpJjI,https://www.youtube.com/watch?v=F8WRuDrpJjI
I KILLED VALORANT PROS TENZ & TARIK! (VALORANT PROS VS NOOBS),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-06T21:00:18Z,29:4,24,1811,27941,V3-kWKfj-Gk,https://www.youtube.com/watch?v=V3-kWKfj-Gk
"what happens when the valorant queue is too long... ft. Valkyrae, Sykkuno, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-03-05T22:00:18Z,30:24,43,3646,75303,d_xoa_BjUVM,https://www.youtube.com/watch?v=d_xoa_BjUVM
I Pretended to be Kyedae in Valorant Until This Happened...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-30T21:00:32Z,19:51,97,4745,67152,oIAR2_oYWEA,https://www.youtube.com/watch?v=oIAR2_oYWEA
I Pretended to be Kyedae in Valorant Until This Happened...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-30T21:00:32Z,19:51,97,4745,67152,oIAR2_oYWEA,https://www.youtube.com/watch?v=oIAR2_oYWEA
AM I ACTUALLY IRON IN VALORANT?! ft. Kkatamina,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-09-17T21:00:08Z,20:33,129,5258,85390,VBnI3MTr-xw,https://www.youtube.com/watch?v=VBnI3MTr-xw
"what it's like playing valorant with tarik ft. Sykkuno, Disguised Toast, Kkatamina",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-03T21:00:09Z,19:2,45,3294,68042,NeeJqVP0ssE,https://www.youtube.com/watch?v=NeeJqVP0ssE
This Valorant Random Wouldn't Stop Talking About Valkyrae...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-11-09T20:00:30Z,24:47,80,2833,60024,rqtDnpoHD_E,https://www.youtube.com/watch?v=rqtDnpoHD_E
BEST VALORANT CROSSHAIRS *UPDATED* 😎,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-15T15:00:00Z,41,14,4229,76641,0EnHqi7xRcs,https://www.youtube.com/watch?v=0EnHqi7xRcs
"WOMEN'S VALORANT SHOWDOWN ft. xChocoBars, BrookeAB, Yvonnie",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-01-06T22:00:31Z,29:35,65,3297,57624,yGD3yL6_GpE,https://www.youtube.com/watch?v=yGD3yL6_GpE
"valorant, but every time i die i do jumping jacks... ft. the ROOMIES!",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-04-16T21:00:03Z,14:37,56,3148,45045,6ZmBbdmfe9A,https://www.youtube.com/watch?v=6ZmBbdmfe9A
"VALORANT STRAT ROULETTE ft. Kyedae, Tarik, Disguised Toast",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-04T19:00:11Z,20:57,34,2759,59648,ZTg-jl9RQOQ,https://www.youtube.com/watch?v=ZTg-jl9RQOQ
I Pretended to be Kyedae in Valorant Until This Happened...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-30T21:00:32Z,19:51,97,4745,67152,oIAR2_oYWEA,https://www.youtube.com/watch?v=oIAR2_oYWEA
"CARRYING RAMEE IN VALORANT ft. Autumn, Coolio",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-11-26T22:00:17Z,26:36,104,4135,84336,Og5sda5jn9k,https://www.youtube.com/watch?v=Og5sda5jn9k
I GOT COACHED BY TENZ! (BLINDFOLDED VALORANT),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-08T21:00:38Z,24:37,28,1836,27927,hzuhczmOvnQ,https://www.youtube.com/watch?v=hzuhczmOvnQ
playing CS:GO for the first time after a year of VALORANT...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-03-25T21:00:03Z,22:39,121,4135,56154,GLdGrW6hDeE,https://www.youtube.com/watch?v=GLdGrW6hDeE
"the MOST TROLL valorant game ever ft. Sykkuno, Yvonnie, Kkatamina, Edison",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-03-13T22:00:04Z,24:36,99,6798,124228,HN6ATt7DaTY,https://www.youtube.com/watch?v=HN6ATt7DaTY
i met disguised toast's biggest fan in a valorant game,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-08T21:00:16Z,14:4,182,7000,96702,fQCnWUSbwRk,https://www.youtube.com/watch?v=fQCnWUSbwRk
"RAMEE AND MIYOUNG FLAME ME! ft. Sykkuno, Kkatamina, Edison",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-01-21T22:00:35Z,28:7,123,6472,139171,zVrydms-DRo,https://www.youtube.com/watch?v=zVrydms-DRo
One of the BEST Plays I have Ever Done...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-29T03:00:13Z,15,20,1402,23549,Ey87V50grtU,https://www.youtube.com/watch?v=Ey87V50grtU
This is Why I Hate Valorant,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-28T23:00:53Z,11:28,149,7107,155274,CnK0b8wYg54,https://www.youtube.com/watch?v=CnK0b8wYg54
How I Carried the Best Valorant Player in the World...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-19T04:00:05Z,12,191,10942,257369,L66qmYjIZa4,https://www.youtube.com/watch?v=L66qmYjIZa4
"""I am so close to being Rank 1...""",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-22T04:00:07Z,11:52,264,11703,243388,VAvRll9x3cs,https://www.youtube.com/watch?v=VAvRll9x3cs
"How I won a $50,000 PRO VALORANT Tournament...",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-09T11:56:08Z,41:22,355,25721,574275,njT5xIAQ4Gs,https://www.youtube.com/watch?v=njT5xIAQ4Gs
I have to give up on reaching RANK 1...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-27T01:02:00Z,11:11,139,8918,202844,HgoiuTN_sn4,https://www.youtube.com/watch?v=HgoiuTN_sn4
"WHAT 100,000 HOURS OF CS:GO LOOKS LIKE IN VALORANT",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-23T14:24:03Z,10:59,156,11281,221252,7VyT-hSawkE,https://www.youtube.com/watch?v=7VyT-hSawkE
I Hired This VALORANT Pro to Make Me RANK 1,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-13T12:15:28Z,11:36,144,9476,241007,H_Qvt0uR2Ks,https://www.youtube.com/watch?v=H_Qvt0uR2Ks
Why I will never go pro in Valorant...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-17T16:00:22Z,11:20,303,11877,296035,la96s952wcA,https://www.youtube.com/watch?v=la96s952wcA
What the TOP 1% of VALORANT looks like...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-11T04:35:23Z,10:43,203,10430,240802,BNIofOxtDEQ,https://www.youtube.com/watch?v=BNIofOxtDEQ
WHAT 1000 HOURS ON CHAMBER LOOKS LIKE...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-07T03:47:56Z,11:3,147,9031,200883,U5-aMK4oPBo,https://www.youtube.com/watch?v=U5-aMK4oPBo
How I make the HARDEST Valorant RANK look easy...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-25T06:24:06Z,11:54,194,8901,210661,gZMAAfpKM7A,https://www.youtube.com/watch?v=gZMAAfpKM7A
One of the most STRESSFUL games I've ever played... | tarik | VALORANT,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-06-13T09:09:21Z,16:14,167,9664,236773,ow1cfrhrVoE,https://www.youtube.com/watch?v=ow1cfrhrVoE
So I played the NEW VALORANT ACT for a day...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-21T13:00:12Z,14:4,179,10723,259099,KsDCduw2v1s,https://www.youtube.com/watch?v=KsDCduw2v1s
Carrying myself back to RADIANT in the NEW ACT | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-26T12:00:30Z,11:29,136,9783,224573,oAWHj9IzCVs,https://www.youtube.com/watch?v=oAWHj9IzCVs
I am becoming the BEST PLAYER in VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-27T23:00:07Z,11:37,173,12869,286410,6tVIhX7MS4Y,https://www.youtube.com/watch?v=6tVIhX7MS4Y
When STREAMERS match against PROS in VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-03T16:17:51Z,10:19,177,11017,259459,EUj6MALCWcM,https://www.youtube.com/watch?v=EUj6MALCWcM
So I matched against 4 VALORANT PROS in RANKED...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-29T17:48:42Z,13:3,123,11212,293584,mVqC14ttRNo,https://www.youtube.com/watch?v=mVqC14ttRNo
WHAT CS:GO MECHANICS LOOK LIKE IN VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-05T08:15:28Z,12:31,217,11260,351770,ycBQinINgIM,https://www.youtube.com/watch?v=ycBQinINgIM
